timestamp,instrument_id,instrument_type,process_variable,setpoint,measurement_error,signal_noise,drift_rate,ambient_temperature,humidity,vibration_level,power_supply_voltage,calibration_age_days,maintenance_overdue_days,operating_pressure,operating_temperature,process_load_percent,response_time_ms,error_code,fault_status
2025-05-11 14:26:44,LT423,Level Transmitter,43.5385,43.1171,0.4214,0.3074,0.0855,32.5,50.64,0.6539,25.259,206,13,47.977,124.97,87.66,947.07,177,Warning
2025-03-24 03:12:35,TT208,Temperature Transmitter,226.2042,226.0723,0.1319,0.1155,0.0996,33.14,59.04,0.05,25.881,142,0,5.0,230.7,45.43,916.79,0,Normal
2025-03-14 16:08:16,LT423,Level Transmitter,42.8815,42.9349,-0.0535,0.382,0.0795,32.48,65.34,0.6247,24.301,148,0,46.171,126.84,80.7,1610.46,0,Normal
2025-04-07 12:13:00,TT223,Temperature Transmitter,309.149,309.2217,-0.0727,0.1658,0.069,33.47,48.45,0.1134,24.025,117,44,12.91,229.14,46.89,650.95,0,Normal
2025-02-03 16:54:18,TT222,Temperature Transmitter,211.1654,211.3724,-0.207,0.2354,0.0367,29.83,76.9,0.6076,23.659,69,0,33.911,58.24,79.77,1415.38,0,Normal
2025-04-13 10:46:52,PT106,Pressure Transmitter,33.9241,33.9574,-0.0333,0.3747,0.0501,33.57,42.88,1.1308,24.105,154,33,49.655,253.14,100.0,580.36,0,Normal
2025-01-29 00:28:20,TT246,Temperature Transmitter,129.8832,129.5621,0.3212,0.182,0.0535,31.89,66.48,0.2222,24.078,94,0,12.06,101.04,74.46,949.23,0,Normal
2025-03-31 13:34:47,FM339,Flow Meter,433.4023,433.1916,0.2107,0.2737,0.1053,34.46,62.59,0.5779,23.52,164,0,16.524,190.9,87.29,636.94,0,Normal
2025-05-08 04:41:07,FM304,Flow Meter,104.787,102.951,1.836,0.4343,0.1453,32.64,44.19,0.7167,23.387,213,22,9.851,150.76,79.2,292.39,253,Faulty
2025-01-15 06:56:35,LT414,Level Transmitter,52.9052,52.0998,0.8055,0.4084,0.0075,31.61,83.04,0.6827,24.259,31,0,21.169,87.7,83.95,2016.14,0,Normal
2025-04-09 05:59:24,LT417,Level Transmitter,16.5896,17.9349,-1.3453,0.1854,0.0283,33.41,55.79,0.471,23.867,98,43,12.363,167.57,69.77,1645.83,0,Normal
2025-01-23 05:03:31,PT123,Pressure Transmitter,53.981,54.0856,-0.1046,0.3423,0.108,29.64,81.26,0.3797,23.659,141,76,54.084,98.9,66.75,334.48,0,Normal
2025-04-25 20:15:32,FM313,Flow Meter,411.4359,413.138,-1.7021,0.4012,0.1116,36.82,54.38,1.1561,24.703,171,17,42.639,169.87,90.7,778.98,261,Faulty
2025-04-18 06:16:24,TT219,Temperature Transmitter,78.5782,78.5054,0.0728,0.1329,0.0873,34.97,61.81,0.05,23.98,163,0,7.364,158.13,48.06,1027.31,0,Normal
2025-01-12 02:43:41,PT116,Pressure Transmitter,53.1525,53.0663,0.0861,0.209,0.0807,29.86,82.77,0.1957,23.618,91,36,24.975,85.54,50.96,503.28,0,Normal
2025-01-31 16:52:33,LT430,Level Transmitter,73.7132,74.3024,-0.5892,0.2558,0.0633,29.7,72.27,0.4461,23.966,148,0,30.816,161.65,80.18,1656.39,0,Normal
2025-03-12 13:26:24,TT221,Temperature Transmitter,123.9736,122.5289,1.4448,0.2207,0.0564,35.55,63.84,0.4232,24.28,88,11,28.003,209.06,73.48,554.94,0,Normal
2025-05-02 09:28:09,FM318,Flow Meter,418.4572,422.4865,-4.0293,0.1564,0.0929,31.2,51.61,0.1863,23.916,165,0,9.762,175.82,30.0,660.18,153,Warning
2025-01-04 09:10:21,TT202,Temperature Transmitter,140.8045,141.1652,-0.3608,0.3027,0.0308,29.01,83.06,0.3015,24.144,27,0,47.088,229.28,69.37,1161.61,0,Normal
2025-02-16 19:05:24,PT101,Pressure Transmitter,21.2882,22.4572,-1.169,0.3266,0.0136,35.07,75.79,0.8851,24.09,83,63,54.972,251.6,83.41,721.85,0,Normal
2025-03-10 01:58:25,TT226,Temperature Transmitter,281.343,281.2163,0.1267,0.2964,0.1095,33.43,73.12,0.2553,21.314,180,0,26.258,160.75,61.51,1049.04,130,Warning
2025-04-02 03:41:30,PT113,Pressure Transmitter,60.514,59.7532,0.7607,0.3444,0.0732,32.99,69.89,0.6021,23.884,109,0,51.233,193.56,71.76,257.87,0,Normal
2025-01-30 20:18:33,PT125,Pressure Transmitter,34.1382,33.8506,0.2876,0.2558,0.0729,33.32,67.33,0.5209,23.867,121,86,41.219,195.9,65.02,541.77,0,Normal
2025-03-26 08:48:33,TT209,Temperature Transmitter,156.8188,156.0792,0.7396,0.0988,0.1011,32.39,57.35,0.1938,24.061,137,70,27.216,178.55,56.12,1175.85,0,Normal
2025-02-06 03:54:26,PT139,Pressure Transmitter,33.2348,33.8552,-0.6204,0.1325,0.0483,28.06,59.35,0.1058,23.957,61,55,37.892,155.89,46.69,695.3,0,Normal
2025-01-08 06:41:13,PT147,Pressure Transmitter,45.8148,46.1835,-0.3687,0.1934,0.0519,28.54,79.21,0.3288,23.709,107,63,15.86,63.41,58.22,425.22,0,Normal
2025-05-03 10:55:11,LT418,Level Transmitter,34.122,34.0926,0.0294,0.1602,0.1196,33.24,51.12,0.05,23.732,171,16,9.468,60.41,39.73,1949.2,0,Normal
2025-02-02 04:20:15,FM313,Flow Meter,420.052,414.469,5.583,0.3571,0.0392,30.76,72.06,0.8572,23.65,89,0,41.736,165.05,83.04,291.26,261,Faulty
2025-02-28 04:09:52,PT104,Pressure Transmitter,48.8799,48.9913,-0.1114,0.2309,0.1,34.23,62.83,0.7361,24.562,166,30,50.965,220.3,76.1,806.09,0,Normal
2025-03-03 06:57:48,TT250,Temperature Transmitter,340.3294,338.9707,1.3587,0.1673,0.1105,35.27,59.87,0.4037,24.239,156,6,39.52,157.62,69.08,1017.39,0,Normal
2025-05-02 09:23:32,PT148,Pressure Transmitter,32.0167,31.1362,0.8805,0.1345,0.1369,33.33,51.41,0.1794,24.15,231,44,35.384,142.45,41.77,566.26,0,Normal
2025-04-07 21:24:14,LT417,Level Transmitter,16.1677,17.1966,-1.0289,0.1691,0.0531,36.76,55.28,0.3173,23.844,96,41,10.831,154.77,55.44,1841.29,0,Normal
2025-01-07 08:27:00,LT418,Level Transmitter,34.7137,34.8022,-0.0885,0.1954,0.0104,30.34,71.48,0.3131,23.612,55,0,16.215,76.5,65.54,923.95,0,Normal
2025-02-25 16:46:58,PT125,Pressure Transmitter,33.1588,34.1991,-1.0403,0.318,0.0772,31.62,56.66,0.8623,24.303,147,112,43.874,201.49,81.21,477.19,117,Warning
2025-01-18 11:17:54,PT107,Pressure Transmitter,31.5003,31.8324,-0.3321,0.2632,0.0455,29.62,62.11,0.7366,24.007,116,70,15.045,121.83,77.69,617.69,0,Normal
2025-01-08 09:17:02,LT414,Level Transmitter,51.9419,51.4491,0.4928,0.2489,0.054,26.25,82.34,0.05,23.598,24,0,10.704,66.24,46.71,796.31,0,Normal
2025-03-09 06:58:01,PT136,Pressure Transmitter,35.8557,35.3076,0.5481,0.2896,0.0586,32.76,62.81,0.3764,23.802,107,0,41.684,56.55,58.54,281.64,0,Normal
2025-02-22 00:16:01,PT144,Pressure Transmitter,13.6322,13.8318,-0.1996,0.1481,0.0985,32.09,58.56,0.0579,23.637,137,86,5.0,202.03,30.0,652.22,0,Normal
2025-03-12 15:23:43,LT420,Level Transmitter,64.7003,65.0924,-0.3921,0.2461,0.0612,33.44,66.25,0.673,23.884,90,13,22.885,108.23,72.26,1710.92,0,Normal
2025-02-09 15:49:02,FM316,Flow Meter,385.9594,382.6195,3.3399,0.1932,0.0649,31.34,82.45,0.05,24.326,121,0,42.453,216.02,38.22,463.81,0,Normal
2025-04-28 07:20:24,FM314,Flow Meter,306.4849,303.1811,3.3038,0.3832,0.1321,35.23,42.41,0.9016,23.648,180,94,25.224,252.32,74.63,1055.57,253,Faulty
2025-05-01 11:55:22,FM312,Flow Meter,264.9928,268.9459,-3.9531,0.2241,0.1147,32.44,48.92,0.3985,24.532,159,132,6.294,212.2,32.77,1196.15,253,Faulty
2025-03-06 15:38:13,TT237,Temperature Transmitter,131.4524,131.824,-0.3715,0.1481,0.0655,29.66,59.34,0.05,23.687,123,0,16.091,220.34,48.46,1051.91,0,Normal
2025-04-02 17:21:56,TT248,Temperature Transmitter,139.4835,140.6108,-1.1273,0.1878,0.099,33.52,66.4,0.1819,23.844,139,47,47.166,196.46,64.9,1070.57,0,Normal
2025-04-16 08:23:15,FM305,Flow Meter,479.445,477.3591,2.0859,0.229,0.0991,34.42,65.94,0.6613,24.374,148,0,26.439,216.25,72.96,752.88,161,Warning
2025-03-08 23:18:47,LT402,Level Transmitter,17.8924,17.6893,0.2031,0.1017,0.0298,32.4,70.74,0.186,24.411,67,0,8.701,130.86,48.49,889.97,0,Normal
2025-01-20 06:00:39,PT113,Pressure Transmitter,59.9735,59.9644,0.0091,0.3055,0.006,29.31,62.81,0.529,24.399,37,0,53.227,200.88,76.82,585.04,0,Normal
2025-03-04 08:51:08,TT243,Temperature Transmitter,93.3847,93.0406,0.3441,0.1724,0.0818,33.53,68.88,0.05,23.432,163,0,17.968,140.2,48.54,1402.51,0,Normal
2025-05-08 12:25:34,FM301,Flow Meter,469.7716,479.5775,-9.8059,0.2858,0.1779,32.47,35.87,0.959,24.37,218,138,40.74,166.57,78.95,1192.68,253,Faulty
2025-05-04 14:03:10,TT214,Temperature Transmitter,323.9241,324.4452,-0.5211,0.147,0.1019,35.28,47.35,0.1445,23.673,223,0,20.403,53.44,60.31,669.86,0,Normal
2025-03-28 05:32:53,FM302,Flow Meter,573.1173,573.4378,-0.3205,0.3014,0.0923,34.64,63.33,0.7757,23.952,159,45,48.477,255.49,81.37,968.2,0,Normal
2025-04-24 14:10:56,FM328,Flow Meter,427.2044,425.2759,1.9284,0.3867,0.0822,35.7,50.69,0.5806,23.843,182,43,32.089,60.48,66.7,939.4,157,Warning
2025-02-23 04:40:32,PT140,Pressure Transmitter,40.3169,40.6744,-0.3574,0.1155,0.0734,33.66,73.18,0.2019,24.219,143,106,41.123,101.57,43.46,425.48,0,Normal
2025-04-03 04:14:04,LT424,Level Transmitter,55.1265,54.5546,0.572,0.2137,0.0604,33.88,67.91,0.1742,23.774,177,26,34.976,168.3,62.13,529.28,0,Normal
2025-04-15 20:40:53,PT109,Pressure Transmitter,55.8797,56.3553,-0.4756,0.2977,0.1028,36.01,46.94,0.5145,24.14,206,124,46.583,114.61,49.34,810.67,110,Warning
2025-05-17 08:42:15,TT212,Temperature Transmitter,210.777,209.7212,1.0558,0.1347,0.1405,31.88,42.66,0.05,24.576,175,0,14.543,97.92,43.21,705.78,0,Normal
2025-01-18 15:29:55,FM327,Flow Meter,162.7733,163.2418,-0.4685,0.3302,0.0625,31.34,76.04,1.0766,24.062,57,0,26.974,232.33,71.67,599.53,0,Normal
2025-03-11 06:30:59,FM314,Flow Meter,306.7226,302.6696,4.053,0.3986,0.0882,34.59,70.82,0.9392,23.844,132,46,23.763,246.65,72.35,521.8,250,Faulty
2025-05-09 23:45:03,PT148,Pressure Transmitter,30.8544,32.334,-1.4796,0.3443,0.169,35.71,50.83,0.9267,23.679,238,51,50.238,166.91,97.3,750.01,210,Faulty
2025-03-15 13:37:10,LT429,Level Transmitter,33.975,31.3631,2.6118,0.2572,0.0972,32.35,62.7,0.9148,24.213,130,14,50.639,69.35,100.0,607.58,170,Warning
2025-01-22 13:51:59,PT149,Pressure Transmitter,23.707,23.6348,0.0722,0.1246,0.0738,31.22,66.52,0.1324,24.017,139,0,37.86,56.44,66.71,436.17,0,Normal
2025-02-01 02:46:16,PT112,Pressure Transmitter,38.9805,40.1007,-1.1202,0.3526,0.0785,29.78,80.46,0.7812,23.8,116,0,26.563,182.68,93.11,523.16,0,Normal
2025-03-03 03:53:41,PT134,Pressure Transmitter,29.4879,29.6876,-0.1997,0.222,0.0685,34.98,60.23,0.5644,24.205,172,0,37.711,127.47,78.56,190.33,0,Normal
2025-03-06 22:58:25,PT113,Pressure Transmitter,59.3487,59.3713,-0.0227,0.2805,0.06,31.78,70.35,0.1735,24.034,82,0,48.005,188.66,54.69,667.02,0,Normal
2025-03-03 05:28:41,LT415,Level Transmitter,37.8089,37.2377,0.5712,0.1249,0.0566,35.08,71.54,0.1412,24.028,132,0,20.7,160.85,64.53,1260.14,0,Normal
2025-02-14 06:20:52,PT119,Pressure Transmitter,59.842,59.8929,-0.0509,0.1959,0.0697,34.03,73.81,0.5326,24.053,87,23,46.822,63.98,78.84,334.66,0,Normal
2025-02-19 02:54:15,TT241,Temperature Transmitter,178.587,177.8305,0.7565,0.1264,0.0236,31.9,70.48,0.1942,24.054,78,0,19.64,180.68,60.24,1065.56,0,Normal
2025-04-18 21:39:21,PT144,Pressure Transmitter,14.7833,14.3818,0.4016,0.2151,0.0955,35.47,52.97,0.4589,23.694,192,141,9.37,215.71,51.15,260.24,117,Warning
2025-01-04 05:35:40,FM340,Flow Meter,332.6446,332.8903,-0.2457,0.3128,0.0542,26.18,69.15,0.8041,23.936,49,0,59.944,93.47,90.64,512.41,0,Normal
2025-03-04 03:29:43,TT225,Temperature Transmitter,182.5635,182.3337,0.2298,0.2362,0.1219,29.91,65.53,0.4951,23.383,170,21,33.504,252.93,79.47,1213.65,0,Normal
2025-04-24 15:14:21,FM339,Flow Meter,433.9744,431.3481,2.6263,0.2325,0.1402,33.75,55.74,0.3719,23.932,188,0,5.0,166.32,40.09,651.47,153,Warning
2025-04-04 22:00:19,TT205,Temperature Transmitter,340.7876,341.7813,-0.9937,0.1069,0.1288,34.04,53.72,0.05,21.6,211,12,12.712,144.41,43.72,827.24,141,Warning
2025-03-27 14:18:46,TT216,Temperature Transmitter,140.7163,142.4973,-1.781,0.3098,0.0779,33.9,62.84,0.5716,24.918,89,76,29.593,206.96,82.79,963.89,237,Faulty
2025-02-03 04:09:20,PT138,Pressure Transmitter,34.3199,35.3134,-0.9935,0.2545,0.0475,29.59,79.18,0.6414,23.722,113,4,20.949,140.09,89.8,442.24,0,Normal
2025-01-19 15:42:32,FM320,Flow Meter,319.6507,307.9584,11.6924,0.1308,0.0152,26.84,63.31,0.9619,23.693,69,0,32.118,117.28,93.36,673.49,257,Faulty
2025-03-05 04:48:44,TT212,Temperature Transmitter,207.8553,208.1224,-0.267,0.118,0.0595,30.01,68.09,0.05,24.08,102,0,18.64,108.76,63.06,500.67,0,Normal
2025-05-12 14:18:28,PT106,Pressure Transmitter,33.4183,33.8066,-0.3883,0.3034,0.0884,32.6,40.0,1.1167,23.481,183,62,48.422,247.8,94.69,518.32,117,Warning
2025-02-10 02:27:00,TT202,Temperature Transmitter,143.2298,141.5055,1.7243,0.2,0.0058,31.17,67.39,0.1656,24.192,64,0,43.484,229.31,59.21,623.01,0,Normal
2025-02-16 19:14:59,LT428,Level Transmitter,69.0476,68.3777,0.67,0.3265,0.0833,31.33,65.8,0.908,24.349,151,84,32.483,202.47,82.25,2285.33,170,Warning
2025-01-05 07:50:40,TT216,Temperature Transmitter,143.4757,142.2071,1.2686,0.3746,0.0153,29.1,61.45,0.7504,23.674,8,0,31.488,206.9,93.79,1057.28,0,Normal
2025-05-02 14:59:28,FM322,Flow Meter,588.6617,590.3311,-1.6694,0.2409,0.1119,32.11,52.09,0.5053,24.103,157,126,7.632,53.49,41.61,884.04,157,Warning
2025-01-14 15:14:19,TT240,Temperature Transmitter,143.5226,145.2498,-1.7272,0.1088,0.0244,27.1,68.19,0.3197,24.078,45,0,31.975,230.92,60.16,730.13,0,Normal
2025-02-11 08:14:06,FM332,Flow Meter,359.1475,361.4576,-2.3101,0.1613,0.039,33.17,63.72,0.2585,24.564,103,0,45.01,38.09,50.66,986.67,0,Normal
2025-02-21 06:46:37,TT209,Temperature Transmitter,157.2035,155.5378,1.6657,0.0884,0.0838,31.29,76.56,0.05,24.094,104,37,22.507,175.27,42.29,822.25,0,Normal
2025-04-23 22:49:26,TT243,Temperature Transmitter,95.8311,93.6474,2.1837,0.2317,0.1417,35.27,57.55,0.3482,23.584,213,24,22.111,173.67,74.46,1516.56,141,Warning
2025-01-01 22:37:41,FM313,Flow Meter,418.0395,414.5551,3.4844,0.3926,0.0392,25.56,76.27,1.0103,24.325,57,0,42.992,162.94,90.97,655.01,161,Warning
2025-03-18 12:41:01,FM334,Flow Meter,433.7047,430.4393,3.2653,0.2198,0.0301,33.73,55.74,0.494,24.103,78,40,45.844,81.72,69.1,473.12,0,Normal
2025-02-08 08:13:20,TT244,Temperature Transmitter,279.5197,279.664,-0.1443,0.2226,0.1059,31.33,70.25,0.2623,24.101,140,0,45.321,170.48,52.83,1325.55,0,Normal
2025-01-17 02:26:51,LT416,Level Transmitter,41.0435,41.7015,-0.6581,0.261,0.059,26.4,59.19,0.5419,24.111,83,0,14.63,224.83,77.69,1940.0,0,Normal
2025-05-12 15:53:19,LT423,Level Transmitter,41.9896,42.9472,-0.9576,0.3626,0.1225,34.45,48.8,0.5822,23.997,207,14,44.637,116.54,78.39,745.61,173,Warning
2025-03-24 04:23:48,FM305,Flow Meter,476.7639,478.3799,-1.616,0.2977,0.086,32.74,70.13,0.7473,23.912,125,0,24.049,206.53,60.97,604.19,0,Normal
2025-01-07 04:38:15,TT249,Temperature Transmitter,107.4215,107.4149,0.0066,0.1424,0.0374,31.46,72.77,0.324,23.887,86,0,21.097,183.51,62.06,1084.68,0,Normal
2025-02-17 09:05:26,TT204,Temperature Transmitter,136.6632,134.0341,2.629,0.2078,0.0957,34.37,78.57,0.3918,22.336,143,0,14.009,191.26,81.93,1044.69,241,Faulty
2025-04-06 06:56:32,PT102,Pressure Transmitter,30.9929,31.9527,-0.9598,0.3151,0.0744,37.56,56.23,0.3335,23.883,102,92,19.502,77.77,38.58,578.96,0,Normal
2025-04-28 22:59:03,TT230,Temperature Transmitter,230.4066,229.9521,0.4545,0.1039,0.0493,31.36,60.23,0.2429,23.992,140,7,15.757,108.66,71.45,427.91,0,Normal
2025-04-17 13:13:19,FM307,Flow Meter,298.935,296.306,2.629,0.2089,0.1165,34.38,50.83,0.6241,23.852,170,109,30.718,163.09,50.66,1281.25,261,Faulty
2025-01-27 21:58:30,TT243,Temperature Transmitter,92.8435,91.9854,0.8581,0.1715,0.0582,29.97,67.19,0.1164,23.182,127,0,18.483,153.85,60.0,581.55,0,Normal
2025-02-16 13:14:18,PT102,Pressure Transmitter,33.8112,33.0714,0.7398,0.4801,0.0468,33.7,84.1,0.7363,24.194,53,43,29.077,88.47,81.59,555.7,0,Normal
2025-02-13 11:42:55,TT218,Temperature Transmitter,288.412,289.0743,-0.6622,0.1374,0.083,33.71,65.97,0.3108,23.998,100,0,28.498,252.08,72.14,1002.64,0,Normal
2025-04-15 01:55:53,LT419,Level Transmitter,72.1231,72.8594,-0.7363,0.2517,0.0875,34.06,69.53,0.5829,24.532,137,0,58.796,149.82,78.91,580.07,0,Normal
2025-02-07 18:18:53,LT429,Level Transmitter,30.3536,30.1511,0.2026,0.1391,0.0577,29.75,72.79,0.05,23.92,94,0,34.465,36.75,33.86,1437.34,0,Normal
2025-03-11 19:03:15,TT214,Temperature Transmitter,323.7996,324.99,-1.1904,0.1294,0.0785,35.44,61.97,0.1604,24.091,169,0,19.595,43.66,53.15,700.98,0,Normal
2025-01-26 10:12:54,LT423,Level Transmitter,42.9585,42.4543,0.5042,0.2616,0.0599,30.72,78.27,0.3356,24.093,101,0,41.774,114.13,65.11,1134.78,0,Normal
2025-04-07 10:39:40,PT132,Pressure Transmitter,29.5368,28.6381,0.8986,0.1882,0.1216,34.48,64.99,0.4272,23.841,186,90,19.389,190.0,40.24,224.6,0,Normal
2025-03-23 21:25:50,TT237,Temperature Transmitter,132.3342,131.4919,0.8424,0.1634,0.1262,35.23,57.59,0.05,24.315,140,12,14.331,212.35,48.67,483.9,0,Normal
2025-04-18 00:09:41,FM331,Flow Meter,204.2701,201.9296,2.3405,0.3553,0.0819,34.2,57.7,0.7399,23.225,170,102,34.563,145.94,63.6,343.61,253,Faulty
2025-03-14 11:14:47,FM337,Flow Meter,171.1316,174.0926,-2.961,0.3284,0.1173,33.39,66.46,0.6676,24.175,182,0,24.608,78.44,68.01,1103.31,153,Warning
2025-03-11 20:25:10,TT245,Temperature Transmitter,143.8038,146.6546,-2.8509,0.2547,0.1481,32.76,61.63,0.5401,23.612,145,10,57.641,73.21,76.82,480.83,137,Warning
2025-02-28 04:34:38,PT109,Pressure Transmitter,55.9404,56.6999,-0.7595,0.3654,0.1054,33.01,67.95,0.789,24.339,160,78,53.403,118.06,66.75,292.73,112,Warning
2025-02-02 12:53:37,TT246,Temperature Transmitter,131.4968,129.466,2.0308,0.3321,0.0489,32.33,75.06,0.5765,24.408,98,0,14.596,109.3,85.87,1297.31,141,Warning
2025-02-02 18:15:33,LT415,Level Transmitter,37.3393,37.5528,-0.2135,0.2152,0.0501,32.19,73.87,0.408,23.769,103,0,24.084,166.14,74.22,1147.48,0,Normal
2025-01-04 00:06:23,FM312,Flow Meter,265.4055,267.3724,-1.9669,0.3243,0.0186,26.15,75.42,0.7673,24.526,42,15,17.29,229.35,72.32,272.85,0,Normal
2025-03-24 08:11:42,PT103,Pressure Transmitter,16.6758,16.7929,-0.1171,0.1694,0.073,32.69,70.79,0.5384,23.719,171,124,41.419,252.18,64.85,647.82,117,Warning
2025-03-26 08:58:12,TT224,Temperature Transmitter,328.1497,328.8088,-0.6591,0.2684,0.0481,32.27,66.02,0.4535,24.134,113,22,53.605,190.31,69.61,438.21,0,Normal
2025-04-14 18:56:30,FM315,Flow Meter,205.5809,196.5132,9.0677,0.3061,0.1444,34.03,45.9,1.0571,24.289,195,59,54.25,264.72,100.0,811.52,250,Faulty
2025-05-07 08:25:59,PT146,Pressure Transmitter,24.7673,25.4819,-0.7146,0.1643,0.0914,30.84,49.34,0.5617,23.96,176,64,17.174,247.55,68.49,235.81,0,Normal
2025-01-24 05:23:36,FM327,Flow Meter,158.5006,162.1154,-3.6148,0.1558,0.0257,31.03,70.67,0.0826,24.045,63,0,18.123,206.64,40.23,435.59,0,Normal
2025-03-26 20:24:05,LT416,Level Transmitter,42.6612,41.5025,1.1586,0.2573,0.0878,35.04,60.33,0.3982,23.598,151,0,14.921,222.38,70.83,1316.59,0,Normal
2025-04-30 10:40:29,FM324,Flow Meter,377.9955,380.1758,-2.1803,0.1673,0.0823,35.18,37.51,0.3046,23.356,133,91,45.626,113.98,39.98,1051.01,161,Warning
2025-04-10 08:45:38,PT103,Pressure Transmitter,16.4799,17.1334,-0.6536,0.275,0.086,34.46,62.41,0.9838,23.658,188,141,44.702,258.77,75.62,732.36,213,Faulty
2025-01-22 11:32:04,PT102,Pressure Transmitter,32.4474,32.6231,-0.1756,0.3496,0.0,32.94,71.34,0.4557,23.166,28,18,29.047,86.89,64.91,281.09,0,Normal
2025-01-07 18:59:47,FM335,Flow Meter,544.81,541.0787,3.7313,0.2747,0.0264,29.29,64.29,0.5987,23.189,53,0,30.205,140.75,70.97,740.93,153,Warning
2025-01-31 00:32:14,LT427,Level Transmitter,24.0699,22.606,1.4639,0.2593,0.0467,32.35,64.34,0.5469,24.722,104,24,38.777,83.57,74.23,1468.08,177,Warning
2025-03-25 16:08:05,PT112,Pressure Transmitter,38.4729,39.2424,-0.7695,0.1155,0.097,34.66,64.77,0.05,24.185,168,0,18.24,157.24,51.57,569.7,0,Normal
2025-03-17 05:35:38,FM330,Flow Meter,520.3559,520.5944,-0.2385,0.2982,0.1063,34.14,69.56,0.5965,23.708,176,1,24.794,150.26,68.36,1078.35,0,Normal
2025-03-22 02:35:15,PT126,Pressure Transmitter,30.5513,31.0898,-0.5384,0.1917,0.0571,32.25,62.87,0.0806,23.993,130,0,5.737,199.64,38.06,287.35,0,Normal
2025-03-07 10:26:02,FM338,Flow Meter,344.0141,346.8682,-2.8542,0.1835,0.1033,35.39,71.05,0.4106,23.961,140,11,33.73,67.36,53.04,563.53,0,Normal
2025-01-16 05:19:03,PT147,Pressure Transmitter,46.3521,46.4939,-0.1418,0.2636,0.0493,27.42,67.9,0.8455,23.737,115,71,20.455,77.9,82.49,298.4,0,Normal
2025-04-22 18:49:29,TT243,Temperature Transmitter,96.0013,93.9646,2.0367,0.2704,0.0948,33.77,57.19,0.5691,23.923,212,23,24.915,161.67,84.18,981.84,141,Warning
2025-01-03 15:02:41,FM327,Flow Meter,158.4211,163.1915,-4.7704,0.3277,0.0201,26.16,70.99,0.8432,24.186,42,0,31.004,236.62,88.18,916.16,257,Faulty
2025-01-04 05:11:15,PT142,Pressure Transmitter,52.4395,52.7967,-0.3572,0.2938,0.0487,28.67,79.12,0.8995,23.889,59,40,16.024,241.71,87.61,388.29,0,Normal
2025-03-15 00:02:32,PT117,Pressure Transmitter,55.0705,54.6931,0.3775,0.4197,0.0738,33.61,59.18,0.6331,23.904,87,32,12.966,190.55,82.29,616.05,0,Normal
2025-03-10 02:29:49,FM305,Flow Meter,477.7397,478.2116,-0.4719,0.2331,0.0701,34.7,78.95,0.3207,23.341,111,0,22.001,196.45,49.73,750.8,0,Normal
2025-01-23 18:12:49,PT120,Pressure Transmitter,37.5538,36.8249,0.7289,0.2461,0.0657,27.84,68.35,0.4378,24.055,82,75,53.459,211.56,53.1,290.91,0,Normal
2025-02-16 15:55:28,PT119,Pressure Transmitter,60.3529,59.9921,0.3607,0.2738,0.037,36.4,71.55,0.7993,24.013,89,25,50.802,57.16,88.15,570.94,0,Normal
2025-04-27 07:26:20,PT106,Pressure Transmitter,33.4713,33.4334,0.0379,0.282,0.0712,30.61,68.35,0.7368,23.759,168,47,46.202,239.08,77.95,332.88,0,Normal
2025-02-19 21:29:02,LT416,Level Transmitter,39.5133,41.1199,-1.6066,0.0839,0.0965,31.09,71.68,0.1513,23.903,116,0,7.9,213.74,57.76,881.43,0,Normal
2025-03-01 03:48:49,PT147,Pressure Transmitter,45.4719,46.6066,-1.1348,0.3903,0.056,32.25,65.85,1.1786,22.947,159,115,24.487,85.81,90.15,363.36,221,Faulty
2025-04-17 04:34:24,LT420,Level Transmitter,65.186,64.8445,0.3415,0.1626,0.0524,32.77,58.12,0.2156,23.559,126,49,19.835,101.8,52.64,2179.56,0,Normal
2025-03-29 20:47:09,FM333,Flow Meter,463.8935,466.7694,-2.8759,0.3593,0.0777,34.48,60.34,1.3937,23.887,99,116,57.738,106.92,100.0,910.02,253,Faulty
2025-01-07 05:36:12,FM317,Flow Meter,167.0984,165.8631,1.2352,0.2444,0.0498,31.35,76.55,0.5475,23.835,108,0,42.308,70.47,65.81,497.91,0,Normal
2025-04-04 23:49:40,LT410,Level Transmitter,32.1394,32.0234,0.116,0.2632,0.0951,34.09,56.29,0.5032,24.085,175,62,35.969,38.72,56.17,1348.14,0,Normal
2025-02-07 12:18:18,TT233,Temperature Transmitter,161.2257,161.2561,-0.0304,0.1763,0.0384,32.29,70.36,0.2882,24.141,95,0,13.216,101.69,52.06,1403.39,0,Normal
2025-01-05 01:59:27,LT426,Level Transmitter,53.466,52.7886,0.6774,0.287,0.0672,28.15,72.9,0.6808,23.79,100,57,29.491,101.42,73.01,1270.39,0,Normal
2025-05-04 11:18:10,PT150,Pressure Transmitter,40.9847,39.9537,1.031,0.1415,0.1313,30.33,51.59,0.05,24.43,237,16,5.855,146.51,40.3,421.52,0,Normal
2025-04-27 11:40:57,LT425,Level Transmitter,76.9767,76.1475,0.8292,0.3223,0.1105,34.41,58.2,0.8724,24.234,233,77,41.75,215.04,86.61,2291.88,277,Faulty
2025-01-17 08:25:25,PT112,Pressure Transmitter,40.6206,39.6192,1.0014,0.2571,0.0618,28.15,73.78,0.5821,24.358,101,0,22.761,165.56,74.83,293.58,0,Normal
